id,name,geometry
4232340092,Bolu,POINT (13.194756 52.5282875)
4234162693,Penny Underground,POINT (13.3593645 52.54600139999998)
4244204867,nahcity,POINT (13.4026632 52.52780889999999)
4244678196,Spätkauf,POINT (13.35759 52.53549069999999)
4250113292,Kompaktkauf,POINT (13.3066551 52.51753459999998)
4250113293,Ngon Ngon,POINT (13.3067513 52.5175626)
4255872889,"Kosicki | Zeitungen, Zeitschriften, Lotto & mehr",POINT (13.303831900000002 52.6006269)
4261243654,Snack Baalbaki,POINT (13.4330532 52.4845276)
4261244006,Sushi 93,POINT (13.438688600000003 52.4821411)
4271022999,Bio Company,POINT (13.1449754 52.4555175)
4283844732,dean&david,POINT (13.3691514 52.5246612)
4286138993,Veg'd,POINT (13.439103500000002 52.47833249999999)
4298702900,Drinks House,POINT (13.3620533 52.5426099)
4300258889,Zero Stress Pizza,POINT (13.4647411 52.51425079999999)
4302090187,Cuccis,POINT (13.4983692 52.510517099999994)
4304042189,Ilios,POINT (13.3558514 52.4864292)
4304138890,Shop & Specialities,POINT (13.3612647 52.489677199999996)
4304290491,Maxi Spätkauf,POINT (13.458509 52.5111832)
4304413094,Ventelino,POINT (13.5778718 52.45727310000001)
4304416001,H & Q 1985,POINT (13.5772755 52.456340099999984)
4304422597,Die Grüne Lunge,POINT (13.5770552 52.45602499999999)
4304633635,Späti Vape City,POINT (13.360446600000001 52.544596899999995)
4304633636,Pizzeria Dun Dun,POINT (13.3611522 52.54484349999999)
4304633809,Beste Späti,POINT (13.3602681 52.54455209999999)
4307225827,Minimarkt Feinkost,POINT (13.3710522 52.501591299999994)
4311940492,Friese Tabakwaren,POINT (13.414405 52.51986839999999)
4314333203,Bio Company,POINT (13.4120467 52.5477143)
4314574212,Pattaya Imbiss,POINT (13.4083946 52.547083699999995)
4315470232,Pizza Max,POINT (13.3492744 52.5499783)
4316354954,Pizza Max,POINT (13.2026866 52.542008200000005)
4317329214,Back Kiosk,POINT (13.205803 52.54239659999999)
4317329218,Smak Russische Lebensmittel,POINT (13.205730600000003 52.54227689999999)
4317462782,Call + More Internet-Tele-Cafe,POINT (13.3921655 52.5428187)
4318605968,Spätkauf,POINT (13.197356 52.5166872)
4319807856,Kösgeroglu,POINT (13.2705333 52.5363797)
4319811427,Hühnerwald,POINT (13.2685815 52.53643600000001)
4320871292,Absolut Spätkauf,POINT (13.4513879 52.5157879)
4320997490,Kiosk / Tabakwaren,POINT (13.440142200000002 52.5164703)
4321019535,Spätkauf,POINT (13.3218533 52.5089349)
4322856344,Domino's,POINT (13.376558300000001 52.591152399999984)
4324773172,Yildiz Gözleme,POINT (13.350073 52.551261499999995)
4324785796,Call to Eat,POINT (13.3831429 52.4381454)
4329431021,Umuts Spätshop,POINT (13.3991837 52.4937139)
4331556368,Aris Internet-Spätkauf & Presse,POINT (13.3201158 52.48125519999999)
4336215193,Multi Shop II,POINT (13.4442714 52.479416699999994)
4339053522,Domino's,POINT (13.3655506 52.55883899999999)
4339053529,Marhaba Supermarkt,POINT (13.3686152 52.5499582)
4339053530,Mo's Spätkauf,POINT (13.3683263 52.550534299999995)
4339135790,Sushi 4 you,POINT (13.371017000000002 52.42311839999998)
4340695690,Papeterie Biesdorf,POINT (13.5556141 52.51725199999999)
4341306547,Pizza Max,POINT (13.298363 52.495232699999995)
4351511591,Tabak -Point,POINT (13.3584291 52.54564839999999)
4351511594,Contact Point,POINT (13.376283 52.5535135)
4351511606,Somali Bile Market,POINT (13.3761088 52.55353660000001)
4351511610,Pizza De Lux,POINT (13.358369000000001 52.54560789999999)
4351511613,Kiosk Deika,POINT (13.3634973 52.5488148)
4351511616,Spätkauf,POINT (13.3734706 52.5538644)
4352954852,Mr. Gyros,POINT (13.337732600000002 52.48818130000001)
4361415625,Europa City Imbiss,POINT (13.3688109 52.52949269999999)
4363623302,Spätkauf Brother's,POINT (13.3039581 52.5069242)
4363623307,Chibo,POINT (13.3036536 52.506928999999985)
4363665317,Pito-Gyro,POINT (13.327822500000002 52.42791289999999)
4366589727,Milo Burger,POINT (13.3377129 52.4884726)
4367412761,Bernsteiners,POINT (13.2164536 52.44001479999999)
4367412762,Lotto,POINT (13.21592 52.4395815)
4367494203,Ban Ban Kitchen,POINT (13.4228836 52.47583339999999)
4375919424,Pizza Max,POINT (13.344776 52.48741879999999)
4376092952,Il Caminetto,POINT (13.3207703 52.4786002)
4376092953,Kalyon,POINT (13.3200665 52.4772567)
4377515806,Nishi’s Späti & Asia World,POINT (13.345331300000002 52.48531059999999)
4379478605,Mega Pichelsdorfer Grill,POINT (13.1977538 52.523801899999995)
4379478606,Prime Kebab,POINT (13.1978656 52.5327048)
4379478607,Sarilar Grill,POINT (13.1979156 52.53320089999999)
4379478608,MR Falafel,POINT (13.1959852 52.52854570000001)
4381394723,Afro Asia,POINT (13.3509937 52.5407447)
4381394724,Afro Market,POINT (13.350372200000002 52.54121089999999)
4381394733,Jamal Afro Shop,POINT (13.350553900000001 52.541068199999984)
4381394738,Dein Spätzi,POINT (13.3504451 52.5411515)
4381394755,Sever Imbiss,POINT (13.368744 52.5444647)
4383735008,,POINT (13.3567055 52.49014429999999)
4389211793,Frittenwerk,POINT (13.4125804 52.52270669999999)
4393459543,dean&david,POINT (13.3900314 52.51224810000001)
4396230899,Libanon Falafel,POINT (13.3645864 52.5430308)
4396230903,,POINT (13.3885394 52.5282692)
4396230907,Spätkauf - Café - Backshop,POINT (13.3800959 52.52958519999999)
4397781320,My Donose,POINT (13.194200200000001 52.52113109999999)
4405664117,Spätkauf Nice Price,POINT (13.3017366 52.500068799999994)
4406724576,Ketch'up 35,POINT (13.2084157 52.51038440000001)
4409599066,Spätkauf 178,POINT (13.4292161 52.47179580000001)
4411267178,All I Need,POINT (13.3089785 52.5090049)
4411409193,Usta Laso,POINT (13.3302132 52.52743130000001)
4411418619,Baklavalari,POINT (13.3312147 52.5272994)
4411472398,Lotto Shop,POINT (13.3332238 52.52753169999999)
4411581590,Kiez-Shop 558,POINT (13.3284521 52.52830049999999)
4411620089,Kiosk 24,POINT (13.3288611 52.5291339)
4412294194,Getränkemarkt Robin,POINT (13.3503121 52.54725049999999)
4415604080,Harry's Sliders,POINT (13.3055983 52.5108868)
4415604082,Safrani,POINT (13.3053472 52.51034189999999)
4419487707,Calvin Discount,POINT (13.352052200000001 52.5240137)
4422127805,Babil,POINT (13.4170403 52.5117808)
4422452695,Yogi,POINT (13.514475900000003 52.50521129999999)
4423466253,Asia Imbiss,POINT (13.3462514 52.567885499999996)
4423937392,Kumpir Club,POINT (13.4034083 52.508499199999996)
4425098301,Mehas,POINT (13.4283856 52.5326083)
4425526989,Imbiss,POINT (13.184093800000001 52.514997799999996)
4426150076,,POINT (13.4169567 52.5063791)
4427992984,Späti for you,POINT (13.3760499 52.48519309999998)
4428728829,All In One Shop,POINT (13.4172783 52.5129671)
4429093689,Formidable,POINT (13.412857000000002 52.547053000000005)
4433827990,,POINT (13.4243108 52.54001559999999)
4434478716,Bio Company,POINT (13.5598549 52.5069556)
4436482287,Alo Spätkauf,POINT (13.3797876 52.5530257)
4436486384,Spätkauf,POINT (13.3804693 52.5528933)
4436491041,Hit Market,POINT (13.3806088 52.5528403)
4436495023,Asmin Döner Grillhaus,POINT (13.380884000000002 52.552723599999986)
4436502750,Hambi baba,POINT (13.382111300000002 52.5523983)
4437579391,Örnek Lahmacun Evi,POINT (13.3827137 52.55416469999999)
4437587810,Späti 030,POINT (13.384554 52.55426739999999)
4439256189,Curry One,POINT (13.3876363 52.526430600000005)
4439716023,,POINT (13.3731336 52.556411000000004)
4440326607,Candy Shop,POINT (13.2004694 52.5488787)
4444546185,Viet Dream,POINT (13.326798200000002 52.56357859999999)
4446550254,Cebo’s Burger,POINT (13.3530496 52.484851899999995)
4447596499,Uzbek Eats,POINT (13.3461849 52.4892811)
4448386320,,POINT (13.313060600000002 52.567857999999994)
4448386322,Grillhaus Kenan,POINT (13.3122618 52.5683455)
4448386324,Merin Grillhaus,POINT (13.312604800000003 52.5679469)
4448386332,,POINT (13.3152626 52.56728249999999)
4453818128,Ceylin Elif,POINT (13.327562600000002 52.531150499999995)
4454024995,G.P.S Grilled Pocket Sandwich,POINT (13.3284308 52.52941379999999)
4454150172,Moabiter Spätkauf,POINT (13.3284523 52.5282067)
4454150177,Dilek Shop,POINT (13.3293247 52.52714249999999)
4454150178,Öz Doy Doy,POINT (13.3294324 52.5271304)
4454150182,AZZAM,POINT (13.3299654 52.52745569999999)
4454932107,Mix Markt,POINT (13.1554903 52.5326682)
4455039391,Brgrs Brgrs,POINT (13.4305873 52.5336822)
4456233212,Goldene Drachen,POINT (13.197711700000001 52.5325296)
4458371790,Richie´s Döner,POINT (13.3064095 52.44737649999999)
4487189077,Döner Box,POINT (13.5924167 52.5454267)
4502571354,Späti am Nolle,POINT (13.354076600000003 52.4977434)
4506523503,Son Kitchen,POINT (13.311792700000002 52.50658930000001)
4515123685,Hühnerhaus 36,POINT (13.432186000000002 52.4991899)
4520970753,Kiosk,POINT (13.4505297 52.5248046)
4524893340,Nadaf,POINT (13.4398121 52.4747344)
4524897429,El-Fi,POINT (13.439937200000001 52.475595299999995)
4530197497,E-Kiosk 24,POINT (13.4599688 52.5085786)
4530241255,Sprint,POINT (13.313516 52.4793052)
4533857105,Spätkauf,POINT (13.4588488 52.51270919999999)
4533868089,Balkan Grill Aroma,POINT (13.4599736 52.51467089999999)
4534097102,Kiez Shop,POINT (13.4670986 52.507424699999994)
4534097105,Gemüse Kebab,POINT (13.466639200000001 52.50817119999999)
4534097106,May Noodles,POINT (13.4665734 52.5082134)
4536095475,Nahkauf,POINT (13.4676799 52.56195919999999)
4537589639,Sam Markt,POINT (13.547627 52.5441031)
4539206648,Al-Usra Markt,POINT (13.379931100000002 52.5526328)
4542090687,Big Kiosk,POINT (13.503848900000001 52.50972569999999)
4542090688,,POINT (13.5024592 52.5090188)
4542091109,MingTastic Chinese Food Bar,POINT (13.4767379 52.5142478)
4542091113,Pizza Picco XXL,POINT (13.4628444 52.514717899999994)
4542091124,Mr. Kebap,POINT (13.5801938 52.4580993)
4542091125,Burger Vision,POINT (13.5781007 52.457517599999996)
4544880374,Golt'z Kebap,POINT (13.4836216 52.42586159999998)
4546753612,Kaufland,POINT (13.4075889 52.5224189)
4547088787,Netto Marken-Discount,POINT (13.3055222 52.5084018)
4547089192,Nordsee,POINT (13.305074 52.50874149999999)
4547089200,Eurogida,POINT (13.3045006 52.50881249999999)
4551162390,Safrani,POINT (13.305756 52.5103568)
4552123091,Multishop @ Schloss,POINT (13.3005531 52.51907)
4553089244,EDEKA,POINT (13.1638589 52.5221765)
4554002046,Emmas Markt,POINT (13.3048422 52.51270619999999)
4555544999,Call a Pizza,POINT (13.2830596 52.592250199999995)
4556060726,,POINT (13.3457222 52.44997769999999)
4558075794,Balkan Šop-Ilić,POINT (13.3041489 52.5008416)
4558385311,ESEN,POINT (13.353031100000003 52.5266687)
4561716530,Dein Spätzi,POINT (13.391530900000001 52.52012539999999)
4561734582,Happy Döner,POINT (13.5200926 52.50573589999999)
4567083814,Spätkauf,POINT (13.315566400000002 52.4473862)
4567767888,Asia Imbiss,POINT (13.3051722 52.508591399999986)
4579667864,,POINT (13.3525969 52.4363899)
4582927492,Basmah,POINT (13.421062 52.4980787)
4583801394,greeneat,POINT (13.2593301 52.43188339999999)
4583828565,Hans Engelke Energie,POINT (13.4222118 52.458647799999994)
4583828566,Avci,POINT (13.418009 52.46028770000001)
4583979873,Telepizza,POINT (13.4278491 52.5879559)
4583979876,Bärbels Bistro,POINT (13.4285974 52.58480910000001)
4589778489,Kioskwelt,POINT (13.5103346 52.4960392)
4589778490,Lial,POINT (13.5106044 52.49599969999999)
4590991505,,POINT (13.209393 52.56462689999999)
4593021190,Wald Kiosk,POINT (13.331201300000002 52.5309959)
4596211007,Döner 49,POINT (13.489798100000002 52.467568699999994)
4596211008,Asia Lime,POINT (13.4897377 52.46752779999999)
4596211009,Eckert.,POINT (13.4896076 52.4674375)
4603580991,Ihr Frischebäcker,POINT (13.2969837 52.50961499999999)
4605700438,FOOD,POINT (13.5385751 52.42898729999999)
4611035325,Kiosk,POINT (13.4263245 52.4765702)
4611730985,Hanoi Bistro,POINT (13.3384355 52.52758579999998)
4614529742,KFC,POINT (13.3066861 52.5073231)
4619058195,,POINT (13.3546133 52.549574099999994)
4623811442,Würstle am Roseneck,POINT (13.281075 52.4778736)
4625231107,Moabiter Döner,POINT (13.3373717 52.5267223)
4625232920,Pizza Pasta,POINT (13.3366895 52.5268006)
4626413458,Gemüse-Döner,POINT (13.3360289 52.52685379999999)
4626472750,Eurogida,POINT (13.3552924 52.596259599999996)
4630466561,Klespe,POINT (13.3458465 52.566237)
4630466564,Edeka,POINT (13.3485717 52.56696819999999)
4632040465,Kauf Kompakt,POINT (13.341258 52.52543140000001)
4639354690,Sandwich Art,POINT (13.4045712 52.50916360000001)
4639783993,Lebensmittel Markt,POINT (13.5757918 52.4449616)
4641736546,Mini Markt,POINT (13.2888342 52.5889204)
4641736547,Mini Markt,POINT (13.2877737 52.58999349999999)
4642493362,Freundlicher Kiosk,POINT (13.3280416 52.5335506)
4664200998,Grimm Döner,POINT (13.4060583 52.3983851)
4664307490,Imbiss China,POINT (13.4086298 52.3867758)
4664317690,Kiosk,POINT (13.4095739 52.387138199999995)
4665154793,Kiosk & Sweets,POINT (13.405776000000001 52.38652859999999)
4665970499,Kandaka Food,POINT (13.460255 52.50988689999999)
4666096208,Kernkraft - Rund um die Nuss,POINT (13.465295200000002 52.49802049999999)
4672691085,PrivatKoch.berlin,POINT (13.464862 52.49811590000001)
4672835104,mini Getränkemarkt Tabakwaren,POINT (13.4644209 52.4989464)
4675037065,REWE City,POINT (13.3095903 52.51153649999999)
4686702513,Spätkauf,POINT (13.3352403 52.5245585)
4686702514,Kiez Kiosk 21,POINT (13.334613800000001 52.524429299999994)
4686702515,Domino's,POINT (13.3350102 52.5245176)
4687833341,Sahara Imbiss,POINT (13.3519836 52.47984019999999)
4688178795,Alscham,POINT (13.438282300000001 52.48237689999999)
4689341990,Kanki-Shop,POINT (13.4392257 52.48157259999999)
4693291602,Al Madina,POINT (13.4267676 52.48712659999999)
4693388095,ALX,POINT (13.4131258 52.5203334)
4698343699,Dolores,POINT (13.3437788 52.50122499999999)
4698884699,Gemüse Kebap,POINT (13.526641 52.4588215)
4698884701,Asia Mini Market,POINT (13.526962200000002 52.4588412)
4700279910,Asia Imbiss Saigon,POINT (13.2969682 52.44291609999999)
4703099270,Domino's,POINT (13.4811503 52.4610422)
4703105770,Asia Haus,POINT (13.481471000000003 52.46119610000001)
4704006957,Shora,POINT (13.4157774 52.5402417)
4704850355,Tasty Gemüse Kebap,POINT (13.49095 52.4685461)
4707490127,Lotto Shop,POINT (13.2939825 52.4451546)
4709611465,Liebe Asia,POINT (13.2615262 52.4374786)
4709931443,Pizzatrium,POINT (13.4113816 52.4913659)
4712129081,1000 kleine Dinge,POINT (13.4875061 52.466197099999995)
4712129084,Q&T Sparland,POINT (13.4877569 52.466401399999995)
4712129085,Kiosk,POINT (13.4878481 52.4664729)
4712176334,Gorira,POINT (13.4865992 52.465443199999996)
4715094290,Tanriverdi's,POINT (13.6254347 52.4546094)
4715187289,WALLSTREET Shop,POINT (13.6251282 52.4567436)
4725890781,even.,POINT (13.4018659 52.528753099999996)
4730593839,ISHTAR,POINT (13.5165041 52.46199549999999)
4731336923,Haci Baba,POINT (13.4622096 52.43241520000001)
4732574347,CUCCIS,POINT (13.2998329 52.5304754)
4736286838,I♥Phở,POINT (13.3293617 52.501957399999995)
4736904442,Hammer Koch,POINT (13.3370562 52.49612069999999)
4739295522,Nordtanke,POINT (13.3144029 52.57731179999999)
4741168900,Köfte Burger,POINT (13.275761400000002 52.44843329999999)
4741882121,Berlin's Gemüse kebab,POINT (13.414836 52.55325510000001)
4741895910,Denns BioMarkt,POINT (13.4299375 52.551672)
4741998242,Eurogida,POINT (13.425933900000002 52.47908259999999)
4748225794,Dürümcü Baba,POINT (13.4001477 52.386512)
4750521349,Eat&GO,POINT (13.277804500000002 52.5100946)
4753256689,Essi,POINT (13.3896546 52.51065289999999)
4756795077,Box,POINT (13.332165900000001 52.49383880000001)
4761147061,REWE,POINT (13.496809100000002 52.5356385)
4761858224,Alnatura Super Natur Markt,POINT (13.3326493 52.52676640000001)
4762514455,Schützengrill,POINT (13.601461500000001 52.440971700000006)
4762680411,Valentine,POINT (13.4328362 52.4643502)
4766133866,Supermarkt,POINT (13.3991349 52.3868759)
4766962351,Akatsuki Sushi,POINT (13.4205163 52.4919521)
4769294221,Gemüsekebap 77,POINT (13.363113 52.5817377)
4770967056,Netto Marken-Discount,POINT (13.197821900000001 52.53357369999999)
4773307930,Flavo,POINT (13.4570707 52.511295800000006)
4773332993,Grimy Haus,POINT (13.458368900000002 52.5108972)
4774716422,Getränkepoint,POINT (13.368703 52.54449049999999)
4775130216,Kant123,POINT (13.3107258 52.506294399999994)
4778473121,Rewe,POINT (13.43436 52.5332863)
4781765127,Salami Social Club,POINT (13.4632917 52.51507099999999)
4783313906,Spätkauf,POINT (13.3456042 52.553826599999994)
4787095825,Lidl,POINT (13.422930400000002 52.5362946)
4788244522,,POINT (13.4920738 52.6373505)
4789006622,Elfbar,POINT (13.3047312 52.5177569)
4789968670,Späti,POINT (13.3361377 52.52937390000001)
4791429237,Asia Might,POINT (13.4204884 52.538834699999995)
4799571388,Souvenir & more,POINT (13.3702322 52.541444399999996)
4804439441,Flora Burger,POINT (13.408604400000002 52.565942899999996)
4804439442,Flora Wrap,POINT (13.4084289 52.56616609999999)
4804539521,Bio Company,POINT (13.3228152 52.48566319999999)
4806911720,Kilimanjaro Wraps & Bowls,POINT (13.497468200000002 52.50838139999998)
4809139807,Reformhaus Bagheri,POINT (13.304849300000003 52.5158399)
4809992561,Wollank Minimarket,POINT (13.3994855 52.56874889999999)
4811627568,,POINT (13.3863784 52.5584044)
4812222798,Pizza Max,POINT (13.3946642 52.5655019)
4813445331,Kebab Baba,POINT (13.388009 52.5264492)
4813859503,Döner 02,POINT (13.3947562 52.565039799999994)
4813988670,44 Chkn,POINT (13.3109381 52.506281099999995)
4816206581,Thang Long,POINT (13.1957592 52.533824399999986)
4816206582,Kartoffelbox & Fruitstars,POINT (13.1956895 52.53383349999999)
4817365211,KFC,POINT (13.3907378 52.50759169999999)
4821450686,Kiosk,POINT (13.5380283 52.433730100000005)
4828048438,Bistro Sarajevo,POINT (13.3450365 52.5546375)
4832594545,Call a Pizza,POINT (13.4176634 52.572578299999996)
4839177786,Am Akazien Spätkauf,POINT (13.355819 52.48646739999999)
4839547038,Pergamon Döner & Pizza,POINT (13.411932600000002 52.52096099999999)
4839547039,Pergamon Döner & Pizza,POINT (13.388107800000002 52.5202745)
4846024710,Spät 63,POINT (13.4800036 52.5233456)
4848074537,EDEKA,POINT (13.324044399999998 52.462757100000005)
4851427390,Prime166,POINT (13.307611400000003 52.4998032)
4862244042,Dr Burger,POINT (13.4263665 52.4810802)
4862470678,Kuki's,POINT (13.4133786 52.5478477)
4862470679,Daddy's 100% Steak Kebap,POINT (13.4135033 52.547841099999985)
4862561443,Food for you,POINT (13.4572219 52.5336384)
4868088443,Netto,POINT (13.5588338 52.555660399999994)
4868155684,Burger Brothers,POINT (13.2847639 52.5882222)
4870088444,Umami Sushi,POINT (13.4177639 52.5131225)
4870088445,Chicken Box,POINT (13.4171424 52.51201379999999)
4870088447,Pizza - Pasta,POINT (13.4169426 52.51157549999999)
4873598277,Netto Marken-Discount,POINT (13.2754036 52.536560999999985)
4874345415,M99 - Gemischtwarenladen für Revolutionsbedarf,POINT (13.4445106 52.500458999999985)
4876537893,Risa Chicken,POINT (13.3335174 52.506434999999996)
4877987721,Kaplan,POINT (13.4133333 52.5493267)
4879038060,La Corniche,POINT (13.3281618 52.4781011)
4879044506,Bundeskiosk,POINT (13.3281608 52.478172699999995)
4880219449,Sengel's Eck Spätkauf,POINT (13.5113066 52.5074407)
4881993956,Gula Sor,POINT (13.4627232 52.50819839999999)
4887801413,Friedel Kiosk,POINT (13.4282604 52.4927076)
4889196428,Spätkauf,POINT (13.4666474 52.509872599999994)
4889681830,Köfte 61,POINT (13.3924878 52.4916563)
4889866554,Spätkauf,POINT (13.482113200000002 52.51319569999999)
4892038733,Edeka Sapphire,POINT (13.3787546 52.534250799999995)
4899075822,Zeitschriften und Tabakwaren,POINT (13.3760306 52.5551037)
4902369112,Spätkauf,POINT (13.4611824 52.516676)
4907995176,md Mein Markt,POINT (13.456339300000002 52.511956699999985)
4908049915,Spätkauf 24h,POINT (13.4578312 52.5114605)
4908049916,Curry 66,POINT (13.4580927 52.5114213)
4908694242,,POINT (13.379703400000002 52.570201799999985)
4908694246,Mini Markt,POINT (13.379651 52.5713594)
4910796621,Al Sultan Bistro,POINT (13.3931045 52.49901109999999)
4912236696,,POINT (13.5044146 52.573117399999994)
4913540400,Happy Food,POINT (13.4478296 52.52674619999999)
4917255673,Kombüse,POINT (13.5736138 52.536395399999996)
4920773047,I Love Späti,POINT (13.4595634 52.50846810000001)
4924054913,El Taco Loco,POINT (13.4398711 52.4985163)
4927830032,Domino's,POINT (13.3955445 52.53959569999999)
4931100758,Tabak Getränke,POINT (13.2912238 52.497455200000005)
4934281654,Netto Marken-Discount,POINT (13.1962538 52.5127262)
4935091671,Ni Hao,POINT (13.4744028 52.4233426)
4936116183,Döner Box,POINT (13.5925137 52.546482399999995)
4936116187,Spätkauf Helly,POINT (13.5924246 52.546168599999994)
4938816056,Erdbär,POINT (13.411671700000001 52.539215299999995)
4938911233,Havelfischerei,POINT (13.2037083 52.606802599999995)
4944997005,Tugra Gida,POINT (13.3577161 52.4880045)
4944997006,Kordiak - Schuh- & Schlüsseldienst,POINT (13.3576049 52.48548259999999)
4946850776,Sushi Moto,POINT (13.4302399 52.495233699999986)
4948140221,La Pause,POINT (13.3529979 52.49028599999998)
4948140432,Avan,POINT (13.388397 52.50895179999999)
4955492827,Burger Route,POINT (13.1961103 52.5307412)
4965896087,u Zosi – Polnische Delikatessen,POINT (13.3506553 52.526470399999994)
4967590823,Has Mevlana,POINT (13.358135200000001 52.487711999999995)
4968743796,Dönerhaus,POINT (13.5541731 52.5133751)
4970236429,Kiezladen,POINT (13.4442601 52.500218800000006)
4970467348,Mac's Bistro,POINT (13.4490608 52.4526192)
4974029892,Brgrs Brgrs,POINT (13.4169273 52.51152489999999)
4977151891,Tempelburger,POINT (13.4070783 52.4805396)
4977255088,Asia Food-Sushi,POINT (13.3582826 52.50161369999999)
4984738196,Kompakt Kauf,POINT (13.332839900000002 52.506723799999996)
4985223921,,POINT (13.6042007 52.5376242)
4995415654,Alnatura Super Natur Markt,POINT (13.3121172 52.498704)
5008260581,Mahlzeit,POINT (13.3641911 52.5005949)
5008946464,Loki Regional Lokal,POINT (13.215170000000002 52.43939339999999)
5010062816,Reformhaus Demski,POINT (13.2893671 52.63294519999999)
5014501124,Family Markt,POINT (13.1950929 52.5357141)
5014512832,Özge Grill,POINT (13.1871769 52.53746939999999)
5014542323,Mina ki Sushi Bar,POINT (13.1877738 52.5373409)
5014542324,Kiosk 65,POINT (13.1878604 52.53731359999999)
5016416505,REWE To Go,POINT (13.3280745 52.530673400000005)
5018674948,Wilhelm Burger,POINT (13.4108447 52.54714969999999)
5032732330,BG MN Market Capris,POINT (13.3844073 52.559392599999995)
5034396388,Mangal Döner X Lukas Podolski,POINT (13.4202503 52.4953785)
5034396389,El-Fi Supermarkt,POINT (13.4201374 52.49540429999999)
5037464928,Zur Currywurst,POINT (13.3676796 52.5869901)
5037669578,Got Rice,POINT (13.409218100000002 52.5237292)
5043097053,Spätkauf,POINT (13.4189159 52.5012709)
5059169221,Rosa Döner,POINT (13.4557281 52.4529467)
5060308121,Asia-Imbiss,POINT (13.6345083 52.538147699999996)
5060321527,On! Express,POINT (13.6051685 52.5362539)
5060341821,Ari's Diner,POINT (13.605725500000002 52.53639789999999)
5061136924,EFE Backshop,POINT (13.4570782 52.4424452)
5062318206,Lebensmittel,POINT (13.5015582 52.5012096)
5063750173,Pavilion,POINT (13.3802419 52.51647949999999)
5073653615,Lebensmittel - Getränke,POINT (13.5090882 52.537179499999986)
5076009924,Euro Bistro,POINT (13.4664297 52.514747500000006)
5077036503,Nano Falafel,POINT (13.4699308 52.50606669999999)
5077058193,Mitte Meer,POINT (13.429981000000002 52.55176589999999)
5080728653,7Days,POINT (13.3562838 52.48635540000001)
5080757402,Bingery,POINT (13.3549946 52.48684669999999)
5082266450,Elsendöner,POINT (13.4583589 52.4925821)
5089978455,Herr Buschmann - Alles in BIO,POINT (13.4588849 52.54944869999999)
5092863432,Frittenwerk,POINT (13.3421552 52.5023534)
5100098646,Asia Imbiss,POINT (13.4694099 52.61451420000001)
5109788605,Smack Grill,POINT (13.3518713 52.5481615)
5111954943,Schwälmer Stube,POINT (13.3616577 52.4894421)
5112895992,Hakiki,POINT (13.360607500000002 52.5458465)
5129702426,Naumanns Mittagstisch,POINT (13.3656244 52.48158800000001)
5131072108,An Minh Cuisine,POINT (13.551573 52.5636869)
5131072109,Pizza Planet,POINT (13.5513982 52.56349739999999)
5132524521,Naturkost Grünau,POINT (13.581128600000001 52.4170179)
5142881719,Spätkauf 06,POINT (13.3525311 52.48016080000001)
5144787668,Celbis,POINT (13.335339100000002 52.488171099999995)
5153424275,Uni-Shop,POINT (13.3389674 52.486029900000005)
5154083340,H&E Spätkauf,POINT (13.5017875 52.51010130000001)
5155927535,Soldiner Kiez Burger,POINT (13.3854895 52.5590716)
5167689747,The Market,POINT (13.353594 52.489113200000006)
5168382323,Asia Food & Sushi Bar,POINT (13.387988 52.49391839999999)
5171487418,Dunkin',POINT (13.407826 52.52189919999999)
5171487419,Le Hung,POINT (13.4079513 52.5219578)
5171804581,Boxi Burger,POINT (13.4613513 52.511419399999994)
5172965734,Änderungsschneiderei,POINT (13.4234644 52.577723)
5190011817,Curry and Fritz,POINT (13.4015219 52.5806527)
5191726512,Shawarma One,POINT (13.197211200000002 52.52452449999999)
5191726514,Sushi Yana,POINT (13.1971823 52.525412900000006)
5191728816,Buhara Stadt Grill,POINT (13.1975909 52.5213632)
5191728817,Giuseppe,POINT (13.1976211 52.5216897)
5191728819,Café Pause,POINT (13.197882700000001 52.5232357)
5191728938,Totti,POINT (13.1974546 52.51731790000001)
5191728940,Mona Lisa,POINT (13.1981837 52.52090069999999)
5191728944,Pizza Max,POINT (13.1978657 52.523306500000004)
5191728946,Yasmin,POINT (13.1972842 52.524345799999985)
5191728951,YokoSushi,POINT (13.1960348 52.52760309999999)
5191728954,Kristall,POINT (13.1973241 52.53136000000001)
5191728955,Lale Imbiss,POINT (13.19702 52.531789999999994)
5191729396,Zaman Al Khair,POINT (13.1974718 52.522658499999984)
5191729398,Megagrill,POINT (13.1972503 52.52445409999999)
5191729399,Trien,POINT (13.1976222 52.524419699999996)
5191729408,Sofra,POINT (13.1974259 52.53220189999999)
5191729421,Thai-Imbiss,POINT (13.1976616 52.5243119)
5191729521,Pizza-Bar,POINT (13.197726 52.52435509999999)
5193755040,Spätkauf 80,POINT (13.3369125 52.5264396)
5198695391,Mustafa Demir´s Gemüse Kebap,POINT (13.4747528 52.51426990000001)
5198695392,ServiceStore DB,POINT (13.4745167 52.5145972)
5198862481,Bootsverleih,POINT (13.207495 52.44014399999998)
5205872369,Park Café,POINT (13.3388829 52.44858419999999)
5206445247,Coriander,POINT (13.3567774 52.5354645)
5211079183,Aldi,POINT (13.3606389 52.4940203)
5222154373,Pizza Max,POINT (13.4228282 52.53093260000001)
5223291544,Konsum Kutte,POINT (13.4113238 52.540948799999995)
5223291545,Lotto,POINT (13.4112607 52.5409529)
